<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.07	25.96	26.24	24.22	24.81	21659	8799100	1
2021.05.10	24.94	24.96	22.95	23.50	43214	15937200	1
2021.05.11	22.76	23.73	21.92	23.53	38627	14925700	1
2021.05.12	22.87	23.34	22.41	22.98	23410	9015500	1
2021.05.13	23.26	23.85	21.90	22.17	35180	13212200	1
2021.05.14	22.51	23.00	22.13	22.82	19755	7411300	1
2021.05.17	23.40	23.44	22.60	22.77	13534	4640800	1
2021.05.18	22.87	23.49	22.58	23.23	12706	5413200	1
2021.05.19	22.84	23.35	22.52	23.09	17534	6316400	1
2021.05.20	23.03	23.83	22.85	23.43	14762	5319300	1
2021.05.21	23.48	24.11	22.91	22.95	14986	4993200	1
2021.05.24	23.10	24.85	22.84	24.68	27198	8136100	1
2021.05.25	24.97	25.40	24.17	24.17	21176	7100600	1
2021.05.26	24.33	25.81	24.33	25.80	26339	10839800	1
2021.05.27	25.94	26.75	25.50	26.24	24402	8439500	1
2021.05.28	25.90	26.45	25.64	26.18	12369	4618500	1
2021.05.31	26.16	26.45	25.25	26.16	14267	4998800	1
2021.06.01	26.35	26.41	24.48	24.71	36189	13017300	1
2021.06.02	24.90	25.14	23.90	23.93	21925	9362400	1
2021.06.04	23.96	24.55	23.51	24.29	19807	8511700	1
2021.06.07	24.29	24.39	23.84	23.92	12175	3900400	1
2021.06.08	23.93	24.36	23.75	23.95	12452	5505400	1
2021.06.09	24.11	24.84	23.90	24.65	15838	5825400	1
2021.06.10	24.84	26.33	24.35	26.03	35925	11676200	1
2021.06.11	26.08	26.33	25.06	25.16	15264	4294300	1
2021.06.14	25.26	27.06	25.26	26.73	26644	9382800	1
2021.06.15	26.92	27.61	25.74	26.06	24338	7702000	1
2021.06.16	26.26	27.03	25.80	26.10	33334	9519000	1
2021.06.17	25.97	27.50	25.41	27.35	23961	8923400	1
2021.06.18	27.34	27.84	26.77	27.09	25670	10298000	1
2021.06.21	27.57	28.27	27.35	27.92	21439	8478400	1
2021.06.22	27.94	28.17	27.11	27.80	20798	5386700	1
2021.06.23	27.78	28.12	27.14	27.76	13919	4535100	1
2021.06.24	27.85	28.35	26.83	27.08	20227	7285500	1
2021.06.25	27.15	27.46	25.86	26.31	19903	6434600	1
2021.06.28	26.44	27.62	26.36	27.08	22511	7837100	1
2021.06.29	27.21	28.26	26.37	27.65	21600	9191400	1
